,age,gender,country,education,job_title,years_coding,salary,Data_Science_Course,Languages
18025,22-24,Male,India,Bachelor’s degree,Other,1-2 years,$0-999,DataCamp;University Courses (resulting in a university degree),Python;DataCamp;University Courses (resulting in a university degree)
18026,22-24,Male,Australia,Master’s degree,Data Analyst,1-2 years,"50,000-59,999",Coursera;edX;University Courses (resulting in a university degree),Python;R;SQL;Coursera;edX;University Courses (resulting in a university degree)
18027,22-24,Male,China,Bachelor’s degree,Product/Project Manager,1-2 years,"30,000-39,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;SQL;C;C++;Java;MATLAB;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
18028,22-24,Male,India,Master’s degree,Data Analyst,< 1 years,$0-999,Udemy,Python;Udemy
18030,45-49,Male,Russia,Master’s degree,DBA/Database Engineer,1-2 years,"10,000-14,999",Udacity;Coursera,Python;SQL;Javascript;Udacity;Coursera
18031,22-24,Male,India,Master’s degree,Research Scientist,3-5 years,"7,500-9,999",Coursera;Fast.ai;Udemy,Python;C++;Bash;Coursera;Fast.ai;Udemy
18032,25-29,Male,Thailand,Master’s degree,Software Engineer,3-5 years,"25,000-29,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;Java;Javascript;Bash;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy
18034,25-29,Male,Viet Nam,Some college/university study without earning a bachelor’s degree,Data Scientist,1-2 years,$0-999,Udacity;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn),Python;R;Udacity;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn)
18037,35-39,Male,Japan,Master’s degree,Software Engineer,3-5 years,"80,000-89,999",None,Python;SQL;C;C++;Bash;None
18038,40-44,Male,Viet Nam,Master’s degree,Software Engineer,3-5 years,"25,000-29,999",Coursera;Udemy,Python;C++;Java;Javascript;Coursera;Udemy
18039,22-24,Female,India,Master’s degree,Data Scientist,1-2 years,"7,500-9,999",None,Python;None
18040,45-49,Male,United States of America,Doctoral degree,Data Scientist,20+ years,$0-999,Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy;LinkedIn Learning,Python;C;C++;Bash;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy;LinkedIn Learning
18042,30-34,Female,New Zealand,Bachelor’s degree,Data Scientist,5-10 years,"70,000-79,999",edX;DataCamp;Udemy;LinkedIn Learning,Python;R;SQL;Bash;edX;DataCamp;Udemy;LinkedIn Learning
18051,22-24,Male,China,Master’s degree,Data Analyst,1-2 years,"20,000-24,999",,Python;
18053,25-29,Male,India,I prefer not to answer,Other,I have never written code,$0-999,,
18054,30-34,Male,Pakistan,Master’s degree,Software Engineer,1-2 years,"3,000-3,999",None,Python;SQL;Other;None
18058,22-24,Male,India,Master’s degree,Software Engineer,< 1 years,"20,000-24,999",Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;C++;Coursera;Kaggle Courses (i.e. Kaggle Learn)
18059,18-21,Male,India,Bachelor’s degree,Data Scientist,< 1 years,$0-999,Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai,Python;C++;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai
18061,22-24,Male,India,Bachelor’s degree,Software Engineer,1-2 years,"3,000-3,999",Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning,Python;SQL;Java;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning
18062,18-21,Male,India,Some college/university study without earning a bachelor’s degree,Other,1-2 years,$0-999,edX;Udemy;LinkedIn Learning,Python;R;edX;Udemy;LinkedIn Learning
18063,30-34,Male,Australia,Bachelor’s degree,Data Scientist,10-20 years,"80,000-89,999",Coursera;Udemy,Python;SQL;Javascript;Coursera;Udemy
18068,45-49,Male,Japan,Doctoral degree,Data Analyst,3-5 years,"90,000-99,999",None,Python;None
18069,25-29,Male,India,Master’s degree,Data Scientist,3-5 years,"25,000-29,999",None,Python;R;SQL;C;Java;None
18070,22-24,Male,Canada,Bachelor’s degree,Software Engineer,1-2 years,"50,000-59,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;C;C++;Bash;MATLAB;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
18073,45-49,Female,United States of America,Bachelor’s degree,Software Engineer,10-20 years,"70,000-79,999",Udacity;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Fast.ai,Python;SQL;Bash;Udacity;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Fast.ai
18074,22-24,Male,Bangladesh,Bachelor’s degree,Data Analyst,< 1 years,$0-999,Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;R;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn)
18075,35-39,Female,Germany,Doctoral degree,Data Scientist,5-10 years,"60,000-69,999",Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn),Python;SQL;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn)
18077,22-24,Male,India,I prefer not to answer,Software Engineer,< 1 years,$0-999,,Python;R;SQL;
18078,22-24,Male,Turkey,Master’s degree,Data Analyst,1-2 years,"10,000-14,999",Coursera;Udemy;University Courses (resulting in a university degree),Python;SQL;Coursera;Udemy;University Courses (resulting in a university degree)
18082,25-29,Male,Hong Kong (S.A.R.),Master’s degree,Research Scientist,3-5 years,"70,000-79,999",University Courses (resulting in a university degree),Python;University Courses (resulting in a university degree)
18083,22-24,Male,Indonesia,Bachelor’s degree,Data Scientist,< 1 years,"10,000-14,999",DataCamp,Python;SQL;DataCamp
18085,30-34,Female,India,Master’s degree,Other,1-2 years,"5,000-7,499",DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy
18087,40-44,Male,Japan,Bachelor’s degree,Other,1-2 years,"80,000-89,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;C++;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy
18090,25-29,Male,India,Master’s degree,Data Analyst,1-2 years,"5,000-7,499",Coursera,Python;R;Coursera
18093,25-29,Male,Other,Master’s degree,Data Scientist,5-10 years,"10,000-14,999",Coursera;University Courses (resulting in a university degree),Python;Coursera;University Courses (resulting in a university degree)
18096,35-39,Male,Netherlands,Master’s degree,Data Analyst,1-2 years,"60,000-69,999",Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn)
18100,30-34,Male,France,Doctoral degree,Data Scientist,10-20 years,"50,000-59,999",,Python;R;
18103,25-29,Male,Germany,Bachelor’s degree,Data Scientist,3-5 years,"60,000-69,999",edX;DataCamp;Fast.ai,Python;edX;DataCamp;Fast.ai
18104,25-29,Male,Netherlands,Bachelor’s degree,Business Analyst,I have never written code,"2,000-2,999",None,None
18105,18-21,Male,Viet Nam,Bachelor’s degree,Software Engineer,I have never written code,"2,000-2,999",None,None
18106,25-29,Female,China,Master’s degree,Data Engineer,1-2 years,"20,000-24,999",,Python;
18107,40-44,Male,Russia,Master’s degree,Data Engineer,3-5 years,$0-999,Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;SQL;C++;Java;Coursera;Kaggle Courses (i.e. Kaggle Learn)
18108,40-44,Male,Other,Master’s degree,Software Engineer,1-2 years,"25,000-29,999",Coursera;Fast.ai,Python;Coursera;Fast.ai
18110,30-34,Female,India,Master’s degree,Software Engineer,3-5 years,"10,000-14,999",,Python;SQL;
18111,25-29,Male,Indonesia,Master’s degree,Data Scientist,3-5 years,"5,000-7,499",edX;DataCamp;DataQuest;University Courses (resulting in a university degree),Python;R;SQL;edX;DataCamp;DataQuest;University Courses (resulting in a university degree)
18117,22-24,Male,India,Bachelor’s degree,Business Analyst,< 1 years,$0-999,None,Python;R;SQL;None
18118,30-34,Male,India,Master’s degree,Software Engineer,I have never written code,"70,000-79,999",None,None
18122,22-24,Male,Philippines,Bachelor’s degree,Data Analyst,< 1 years,"5,000-7,499",Coursera,Python;SQL;Coursera
18125,22-24,Male,Russia,Master’s degree,Research Scientist,1-2 years,"20,000-24,999",Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;Kaggle Courses (i.e. Kaggle Learn);Udemy
18127,25-29,Male,India,Master’s degree,Business Analyst,3-5 years,"15,000-19,999",Coursera,Python;Coursera
18128,30-34,Male,India,Master’s degree,Data Scientist,3-5 years,"10,000-14,999",Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai,Python;R;SQL;C;C++;Bash;Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai
18130,25-29,Male,India,Master’s degree,Other,< 1 years,"5,000-7,499",,Python;
18133,25-29,Male,Japan,Master’s degree,Other,< 1 years,"5,000-7,499",Kaggle Courses (i.e. Kaggle Learn),Python;Kaggle Courses (i.e. Kaggle Learn)
18139,25-29,Male,Russia,Master’s degree,Research Scientist,3-5 years,"3,000-3,999",Udacity;Coursera;University Courses (resulting in a university degree),Python;Udacity;Coursera;University Courses (resulting in a university degree)
18143,30-34,Female,Other,Doctoral degree,Software Engineer,1-2 years,"10,000-14,999",Udemy;University Courses (resulting in a university degree),Python;SQL;Java;Javascript;Udemy;University Courses (resulting in a university degree)
18144,22-24,Male,India,Bachelor’s degree,Other,20+ years,$0-999,,Other;
18145,22-24,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,1-2 years,"30,000-39,999",DataCamp;Udemy;LinkedIn Learning;University Courses (resulting in a university degree),Python;R;DataCamp;Udemy;LinkedIn Learning;University Courses (resulting in a university degree)
18146,22-24,Male,India,Bachelor’s degree,Data Analyst,3-5 years,"10,000-14,999",Coursera,Python;R;SQL;Coursera
18148,22-24,Male,India,Master’s degree,Data Scientist,3-5 years,"15,000-19,999",Coursera;edX;University Courses (resulting in a university degree),Python;Coursera;edX;University Courses (resulting in a university degree)
18150,22-24,Male,India,Bachelor’s degree,Other,I have never written code,"7,500-9,999",Coursera,Coursera
18152,35-39,Male,India,Bachelor’s degree,Software Engineer,1-2 years,"3,000-3,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;Java;Javascript;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy
18155,40-44,Male,Germany,Some college/university study without earning a bachelor’s degree,Business Analyst,20+ years,"100,000-124,999",Coursera,Python;Other;Coursera
18156,35-39,Male,Switzerland,Master’s degree,Data Scientist,3-5 years,"150,000-199,999",Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy,Python;SQL;Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy
18157,22-24,Prefer not to say,Ireland,Master’s degree,Research Scientist,< 1 years,"15,000-19,999",Coursera;Udemy;University Courses (resulting in a university degree),Python;R;C++;Java;Coursera;Udemy;University Courses (resulting in a university degree)
18159,22-24,Male,South Africa,Some college/university study without earning a bachelor’s degree,Data Analyst,< 1 years,"2,000-2,999",DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;LinkedIn Learning,Python;SQL;Bash;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;LinkedIn Learning
18161,30-34,Male,Saudi Arabia,Bachelor’s degree,Data Analyst,3-5 years,"50,000-59,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy
18163,30-34,Male,India,Bachelor’s degree,Business Analyst,< 1 years,"2,000-2,999",,Other;
18165,22-24,Male,India,Master’s degree,Data Scientist,< 1 years,"4,000-4,999",Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy,Python;SQL;Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;Udemy
18168,22-24,Female,India,Doctoral degree,Other,< 1 years,$0-999,None,R;MATLAB;None
18170,35-39,Male,Brazil,Doctoral degree,Other,10-20 years,"30,000-39,999",Coursera;Udemy;University Courses (resulting in a university degree),Python;R;Bash;Coursera;Udemy;University Courses (resulting in a university degree)
18173,25-29,Male,Germany,Master’s degree,Research Scientist,3-5 years,"60,000-69,999",Udacity;Coursera;edX;Fast.ai;University Courses (resulting in a university degree),Python;R;SQL;Udacity;Coursera;edX;Fast.ai;University Courses (resulting in a university degree)
18175,25-29,Male,Poland,Master’s degree,Data Scientist,3-5 years,"20,000-24,999",Coursera;edX;DataCamp;Udemy;University Courses (resulting in a university degree),Python;Other;Coursera;edX;DataCamp;Udemy;University Courses (resulting in a university degree)
18179,30-34,Male,India,Master’s degree,Business Analyst,5-10 years,"1,000-1,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;MATLAB;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
18180,25-29,Male,France,Master’s degree,Other,< 1 years,"60,000-69,999",Coursera,SQL;MATLAB;Coursera
18183,25-29,Male,United States of America,Master’s degree,Data Analyst,1-2 years,"70,000-79,999",,Python;SQL;
18185,25-29,Female,India,Bachelor’s degree,Data Analyst,3-5 years,"10,000-14,999",None,Python;SQL;Java;None
18187,30-34,Female,Republic of Korea,Master’s degree,Product/Project Manager,1-2 years,"4,000-4,999",edX;University Courses (resulting in a university degree),edX;University Courses (resulting in a university degree)
18190,22-24,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,1-2 years,"30,000-39,999",edX;Fast.ai,Python;SQL;edX;Fast.ai
18191,25-29,Male,Turkey,Bachelor’s degree,Data Scientist,1-2 years,"10,000-14,999",DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree),Python;R;SQL;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree)
18194,35-39,Male,Russia,Professional degree,Data Scientist,1-2 years,"5,000-7,499",Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn),Python;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn)
18195,22-24,Male,India,Master’s degree,Software Engineer,1-2 years,"1,000-1,999",Coursera;Udemy,Python;SQL;Coursera;Udemy
18197,18-21,Male,Argentina,Master’s degree,Data Scientist,< 1 years,"4,000-4,999",,Python;SQL;
18199,30-34,Male,Germany,Master’s degree,Statistician,1-2 years,"40,000-49,999",DataCamp;University Courses (resulting in a university degree),R;SQL;DataCamp;University Courses (resulting in a university degree)
18200,22-24,Male,Nigeria,Master’s degree,Other,< 1 years,$0-999,Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;Kaggle Courses (i.e. Kaggle Learn);Udemy
18202,25-29,Male,Egypt,Bachelor’s degree,Other,3-5 years,$0-999,None,Python;C++;MATLAB;None
18203,30-34,Male,India,Bachelor’s degree,Software Engineer,1-2 years,"80,000-89,999",Udemy,Python;Java;Udemy
18204,25-29,Male,India,Bachelor’s degree,Data Scientist,< 1 years,"10,000-14,999",Kaggle Courses (i.e. Kaggle Learn),Python;R;Kaggle Courses (i.e. Kaggle Learn)
18205,25-29,Male,Nigeria,Bachelor’s degree,Software Engineer,1-2 years,"5,000-7,499",DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;SQL;Java;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy
18206,30-34,Male,United States of America,Master’s degree,Data Analyst,1-2 years,"80,000-89,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;R;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
18207,25-29,Male,Nigeria,Master’s degree,Data Analyst,< 1 years,$0-999,Udacity;Coursera;Udemy,Python;SQL;Udacity;Coursera;Udemy
18208,25-29,Male,India,Master’s degree,Data Scientist,1-2 years,"5,000-7,499",Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;R;SQL;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
18209,22-24,Female,Tunisia,Master’s degree,Software Engineer,1-2 years,$0-999,DataCamp;Udemy;University Courses (resulting in a university degree),Python;R;Other;DataCamp;Udemy;University Courses (resulting in a university degree)
18212,25-29,Female,United States of America,Master’s degree,Data Scientist,1-2 years,"100,000-124,999",DataCamp;University Courses (resulting in a university degree),Python;R;SQL;DataCamp;University Courses (resulting in a university degree)
18214,30-34,Female,Greece,Master’s degree,Data Scientist,3-5 years,"10,000-14,999",Coursera;Udemy,Python;MATLAB;Coursera;Udemy
18215,18-21,Male,Indonesia,Master’s degree,Software Engineer,I have never written code,$0-999,None,None
18222,45-49,Female,Australia,Bachelor’s degree,Data Analyst,< 1 years,"60,000-69,999",DataCamp,Python;SQL;DataCamp
18224,30-34,Male,United States of America,Doctoral degree,Research Scientist,5-10 years,"20,000-24,999",None,R;MATLAB;None
18225,25-29,Male,India,Bachelor’s degree,Software Engineer,1-2 years,"10,000-14,999",Coursera;DataQuest;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning,Python;SQL;Bash;MATLAB;Coursera;DataQuest;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning
18228,30-34,Male,Japan,Master’s degree,Data Scientist,5-10 years,"70,000-79,999",None,Python;R;C++;None
18230,25-29,Female,Tunisia,Bachelor’s degree,Data Scientist,< 1 years,$0-999,DataCamp;Udemy,Python;DataCamp;Udemy
18231,25-29,Male,India,Master’s degree,Software Engineer,3-5 years,"1,000-1,999",Coursera;Fast.ai,Python;C++;Coursera;Fast.ai
18233,50-54,Male,India,Professional degree,Other,3-5 years,"80,000-89,999",Udacity;Coursera;DataCamp;Udemy,Python;R;SQL;Javascript;Udacity;Coursera;DataCamp;Udemy
18234,30-34,Female,Russia,Master’s degree,Data Analyst,1-2 years,"10,000-14,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
