Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
32.0,Male,Colombia,Doctoral degree,Data Scientist,20.0,27499.5
27.0,Male,United States of America,Master’s degree,Research Scientist,10.0,84999.5
47.0,Female,United States of America,Master’s degree,Other,10.0,112499.5
27.0,Male,Ukraine,Master’s degree,Data Scientist,2.0,12499.5
64.5,Prefer not to say,Other,I prefer not to answer,Data Analyst,5.0,112499.5
47.0,Female,Italy,Professional degree,Research Scientist,5.0,112499.5
27.0,Male,Spain,Master’s degree,Data Analyst,2.0,22499.5
42.0,Male,Spain,Master’s degree,Data Scientist,5.0,22499.5
27.0,Male,Japan,Master’s degree,Software Engineer,5.0,34999.5
32.0,Male,Russia,Master’s degree,Data Scientist,10.0,44999.5
32.0,Male,France,Master’s degree,Data Scientist,5.0,54999.5
64.5,Male,Greece,Master’s degree,Research Scientist,2.0,17499.5
27.0,Male,Greece,Master’s degree,Data Analyst,2.0,34999.5
27.0,Female,Saudi Arabia,Bachelor’s degree,Data Analyst,2.0,54999.5
23.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Research Scientist,2.0,22499.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,112499.5
32.0,Male,India,Bachelor’s degree,Business Analyst,5.0,6249.5
23.0,Female,Russia,Master’s degree,Data Scientist,2.0,17499.5
27.0,Male,Other,Master’s degree,Data Scientist,2.0,4499.5
32.0,Male,India,Bachelor’s degree,Data Analyst,10.0,22499.5
47.0,Male,United States of America,Doctoral degree,Other,2.0,400000.0
37.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Product/Project Manager,5.0,74999.5
23.0,Male,Russia,Bachelor’s degree,Data Analyst,5.0,27499.5
32.0,Male,Italy,Master’s degree,Software Engineer,2.0,64999.5
23.0,Male,India,Master’s degree,Software Engineer,5.0,4499.5
27.0,Male,Brazil,Bachelor’s degree,Data Scientist,10.0,27499.5
27.0,Male,India,Master’s degree,Other,2.0,27499.5
23.0,Male,Morocco,Master’s degree,Data Scientist,2.0,17499.5
52.0,Male,Israel,Master’s degree,Data Scientist,20.0,112499.5
27.0,Male,Spain,Master’s degree,Business Analyst,5.0,17499.5
37.0,Male,United States of America,Bachelor’s degree,Data Engineer,10.0,174999.5
37.0,Male,United States of America,Master’s degree,Business Analyst,0.0,112499.5
23.0,Male,Poland,Master’s degree,Data Analyst,2.0,1499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,3499.5
52.0,Male,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Software Engineer,20.0,64999.5
32.0,Female,Republic of Korea,Doctoral degree,Data Analyst,5.0,2499.5
27.0,Male,Sweden,Master’s degree,Data Scientist,5.0,54999.5
42.0,Female,United States of America,Master’s degree,Data Engineer,20.0,137499.5
27.0,Male,Poland,Bachelor’s degree,Data Analyst,5.0,8749.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,224999.5
23.0,Male,Morocco,Master’s degree,Data Scientist,2.0,44999.5
37.0,Male,South Korea,Bachelor’s degree,Software Engineer,0.0,74999.5
27.0,Male,India,Master’s degree,Business Analyst,5.0,27499.5
32.0,Male,Germany,Doctoral degree,Data Scientist,20.0,34999.5
37.0,Male,China,Doctoral degree,Software Engineer,10.0,27499.5
52.0,Female,United States of America,Master’s degree,Business Analyst,2.0,112499.5
27.0,Male,Viet Nam,Bachelor’s degree,Data Scientist,10.0,12499.5
23.0,Male,Australia,Master’s degree,Data Analyst,2.0,54999.5
23.0,Male,China,Bachelor’s degree,Product/Project Manager,2.0,34999.5
47.0,Male,Russia,Master’s degree,DBA/Database Engineer,2.0,12499.5
23.0,Male,India,Master’s degree,Research Scientist,5.0,8749.5
27.0,Male,Thailand,Master’s degree,Software Engineer,5.0,27499.5
37.0,Male,Japan,Master’s degree,Software Engineer,5.0,84999.5
42.0,Male,Viet Nam,Master’s degree,Software Engineer,5.0,27499.5
23.0,Female,India,Master’s degree,Data Scientist,2.0,8749.5
32.0,Female,New Zealand,Bachelor’s degree,Data Scientist,10.0,74999.5
23.0,Male,China,Master’s degree,Data Analyst,2.0,22499.5
32.0,Male,Pakistan,Master’s degree,Software Engineer,2.0,3499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,3499.5
32.0,Male,Australia,Bachelor’s degree,Data Scientist,20.0,84999.5
47.0,Male,Japan,Doctoral degree,Data Analyst,5.0,94999.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,27499.5
23.0,Male,Canada,Bachelor’s degree,Software Engineer,2.0,54999.5
47.0,Female,United States of America,Bachelor’s degree,Software Engineer,20.0,74999.5
37.0,Female,Germany,Doctoral degree,Data Scientist,10.0,64999.5
23.0,Male,Turkey,Master’s degree,Data Analyst,2.0,12499.5
27.0,Male,Hong Kong (S.A.R.),Master’s degree,Research Scientist,5.0,74999.5
32.0,Female,India,Master’s degree,Other,2.0,6249.5
42.0,Male,Japan,Bachelor’s degree,Other,2.0,84999.5
27.0,Male,India,Master’s degree,Data Analyst,2.0,6249.5
27.0,Male,Other,Master’s degree,Data Scientist,10.0,12499.5
37.0,Male,Netherlands,Master’s degree,Data Analyst,2.0,64999.5
32.0,Male,France,Doctoral degree,Data Scientist,20.0,54999.5
27.0,Male,Germany,Bachelor’s degree,Data Scientist,5.0,64999.5
27.0,Male,Netherlands,Bachelor’s degree,Business Analyst,0.0,2499.5
19.5,Male,Viet Nam,Bachelor’s degree,Software Engineer,0.0,2499.5
27.0,Female,China,Master’s degree,Data Engineer,2.0,22499.5
42.0,Male,Other,Master’s degree,Software Engineer,2.0,27499.5
32.0,Female,India,Master’s degree,Software Engineer,5.0,12499.5
27.0,Male,Indonesia,Master’s degree,Data Scientist,5.0,6249.5
32.0,Male,India,Master’s degree,Software Engineer,0.0,74999.5
23.0,Male,Russia,Master’s degree,Research Scientist,2.0,22499.5
27.0,Male,India,Master’s degree,Business Analyst,5.0,17499.5
32.0,Male,India,Master’s degree,Data Scientist,5.0,12499.5
27.0,Male,Russia,Master’s degree,Research Scientist,5.0,3499.5
32.0,Female,Other,Doctoral degree,Software Engineer,2.0,12499.5
23.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,2.0,34999.5
23.0,Male,India,Bachelor’s degree,Data Analyst,5.0,12499.5
23.0,Male,India,Master’s degree,Data Scientist,5.0,17499.5
23.0,Male,India,Bachelor’s degree,Other,0.0,8749.5
37.0,Male,India,Bachelor’s degree,Software Engineer,2.0,3499.5
42.0,Male,Germany,Some college/university study without earning a bachelor’s degree,Business Analyst,20.0,112499.5
37.0,Male,Switzerland,Master’s degree,Data Scientist,5.0,174999.5
32.0,Male,Saudi Arabia,Bachelor’s degree,Data Analyst,5.0,54999.5
37.0,Male,Brazil,Doctoral degree,Other,20.0,34999.5
27.0,Male,Germany,Master’s degree,Research Scientist,5.0,64999.5
27.0,Male,Poland,Master’s degree,Data Scientist,5.0,22499.5
32.0,Male,India,Master’s degree,Business Analyst,10.0,1499.5
27.0,Male,United States of America,Master’s degree,Data Analyst,2.0,74999.5
27.0,Female,India,Bachelor’s degree,Data Analyst,5.0,12499.5
32.0,Female,Republic of Korea,Master’s degree,Product/Project Manager,2.0,4499.5
23.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,2.0,34999.5
27.0,Male,Turkey,Bachelor’s degree,Data Scientist,2.0,12499.5
37.0,Male,Russia,Professional degree,Data Scientist,2.0,6249.5
23.0,Male,India,Master’s degree,Software Engineer,2.0,1499.5
32.0,Male,Germany,Master’s degree,Statistician,2.0,44999.5
32.0,Male,India,Bachelor’s degree,Software Engineer,2.0,84999.5
27.0,Male,Nigeria,Bachelor’s degree,Software Engineer,2.0,6249.5
32.0,Male,United States of America,Master’s degree,Data Analyst,2.0,84999.5
27.0,Male,India,Master’s degree,Data Scientist,2.0,6249.5
27.0,Female,United States of America,Master’s degree,Data Scientist,2.0,112499.5
32.0,Female,Greece,Master’s degree,Data Scientist,5.0,12499.5
32.0,Male,United States of America,Doctoral degree,Research Scientist,10.0,22499.5
27.0,Male,India,Bachelor’s degree,Software Engineer,2.0,12499.5
32.0,Male,Japan,Master’s degree,Data Scientist,10.0,74999.5
27.0,Male,India,Master’s degree,Software Engineer,5.0,1499.5
52.0,Male,India,Professional degree,Other,5.0,84999.5
32.0,Female,Russia,Master’s degree,Data Analyst,2.0,12499.5
64.5,Male,United States of America,Bachelor’s degree,Software Engineer,20.0,224999.5
23.0,Male,Ukraine,Some college/university study without earning a bachelor’s degree,Other,2.0,2499.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,34999.5
32.0,Female,Turkey,Doctoral degree,Data Scientist,10.0,17499.5
27.0,Female,United States of America,Master’s degree,Data Scientist,2.0,74999.5
32.0,Female,Philippines,Doctoral degree,Research Scientist,10.0,4499.5
32.0,Male,Turkey,Master’s degree,Business Analyst,0.0,22499.5
32.0,Male,United States of America,Master’s degree,Data Scientist,20.0,137499.5
23.0,Male,United States of America,Master’s degree,Data Scientist,2.0,12499.5
32.0,Male,United States of America,Bachelor’s degree,Data Scientist,2.0,112499.5
37.0,Male,Netherlands,Master’s degree,Data Analyst,20.0,84999.5
32.0,Female,United States of America,Doctoral degree,Data Scientist,10.0,137499.5
37.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,2.0,54999.5
19.5,Male,Egypt,Master’s degree,Software Engineer,2.0,34999.5
47.0,Male,Canada,Master’s degree,Software Engineer,10.0,8749.5
47.0,Male,Japan,Master’s degree,Product/Project Manager,5.0,112499.5
27.0,Male,United States of America,Doctoral degree,Research Scientist,10.0,27499.5
32.0,Male,Japan,Bachelor’s degree,Software Engineer,20.0,64999.5
37.0,Male,Japan,Master’s degree,Data Engineer,5.0,112499.5
42.0,Male,United States of America,Master’s degree,Data Scientist,10.0,174999.5
42.0,Male,Japan,Master’s degree,Software Engineer,10.0,112499.5
47.0,Male,New Zealand,Master’s degree,Other,2.0,74999.5
23.0,Male,India,Bachelor’s degree,Software Engineer,5.0,34999.5
37.0,Male,United States of America,Master’s degree,Data Scientist,10.0,174999.5
52.0,Male,India,Master’s degree,Data Scientist,5.0,64999.5
37.0,Male,United States of America,Bachelor’s degree,Data Scientist,2.0,112499.5
27.0,Male,India,Master’s degree,Business Analyst,5.0,1499.5
37.0,Male,Spain,Master’s degree,Other,2.0,137499.5
19.5,Male,India,Bachelor’s degree,Data Scientist,2.0,112499.5
27.0,Male,India,Bachelor’s degree,Software Engineer,5.0,6249.5
37.0,Female,Other,Master’s degree,Software Engineer,20.0,2499.5
27.0,Female,India,Bachelor’s degree,Software Engineer,0.0,12499.5
32.0,Male,United States of America,Doctoral degree,Data Analyst,2.0,112499.5
23.0,Male,India,Bachelor’s degree,Data Engineer,2.0,12499.5
27.0,Male,Italy,Master’s degree,Data Analyst,5.0,22499.5
27.0,Male,France,Master’s degree,Software Engineer,2.0,44999.5
42.0,Male,Japan,Some college/university study without earning a bachelor’s degree,Software Engineer,10.0,54999.5
27.0,Male,France,Doctoral degree,Other,2.0,137499.5
23.0,Male,Russia,Master’s degree,Research Scientist,10.0,3499.5
47.0,Male,Brazil,Master’s degree,Data Analyst,5.0,64999.5
23.0,Male,Russia,Doctoral degree,Data Scientist,5.0,34999.5
27.0,Male,India,Bachelor’s degree,Data Engineer,5.0,27499.5
47.0,Male,Japan,Doctoral degree,Other,5.0,8749.5
52.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
32.0,Male,India,Master’s degree,Data Scientist,5.0,22499.5
37.0,Female,Ireland,Master’s degree,Business Analyst,2.0,34999.5
27.0,Male,India,Master’s degree,Data Engineer,2.0,4499.5
27.0,Male,India,Bachelor’s degree,Data Scientist,10.0,22499.5
19.5,Male,Belarus,Bachelor’s degree,Data Scientist,2.0,64999.5
32.0,Male,Russia,Doctoral degree,Data Analyst,10.0,54999.5
37.0,Male,India,Doctoral degree,Research Scientist,2.0,12499.5
32.0,Male,United States of America,Master’s degree,Data Scientist,5.0,112499.5
32.0,Male,India,Master’s degree,Data Scientist,5.0,1499.5
32.0,Male,Russia,No formal education past high school,Software Engineer,5.0,12499.5
37.0,Male,Japan,Some college/university study without earning a bachelor’s degree,Data Scientist,2.0,74999.5
42.0,Male,Egypt,Bachelor’s degree,Business Analyst,2.0,27499.5
19.5,Male,Taiwan,Bachelor’s degree,Software Engineer,2.0,22499.5
47.0,Male,Other,Bachelor’s degree,Data Analyst,0.0,1499.5
47.0,Male,Austria,Master’s degree,Product/Project Manager,0.0,64999.5
23.0,Male,Russia,Master’s degree,Data Engineer,5.0,12499.5
27.0,Male,Argentina,Master’s degree,Data Scientist,5.0,12499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,20.0,94999.5
37.0,Male,India,Doctoral degree,Research Scientist,2.0,12499.5
57.0,Male,Brazil,Master’s degree,Software Engineer,2.0,54999.5
32.0,Male,Switzerland,Bachelor’s degree,Software Engineer,2.0,84999.5
27.0,Male,Other,Master’s degree,Data Scientist,5.0,112499.5
37.0,Male,Canada,Master’s degree,Data Scientist,20.0,74999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,112499.5
32.0,Male,United States of America,Master’s degree,Other,2.0,174999.5
37.0,Male,Other,Bachelor’s degree,Data Analyst,2.0,22499.5
37.0,Male,India,Doctoral degree,Business Analyst,5.0,22499.5
42.0,Male,France,Doctoral degree,Data Scientist,5.0,44999.5
52.0,Male,Canada,Doctoral degree,Data Scientist,5.0,84999.5
27.0,Male,Turkey,No formal education past high school,Data Scientist,2.0,12499.5
47.0,Male,United States of America,Master’s degree,Data Analyst,20.0,94999.5
27.0,Male,Colombia,Master’s degree,Business Analyst,0.0,17499.5
27.0,Male,Argentina,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,22499.5
37.0,Prefer not to say,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,10.0,224999.5
27.0,Female,Czech Republic,Master’s degree,Data Scientist,2.0,44999.5
32.0,Female,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,10.0,64999.5
47.0,Male,United States of America,Bachelor’s degree,Other,20.0,274999.5
37.0,Male,Singapore,Bachelor’s degree,Software Engineer,2.0,3499.5
32.0,Male,Hungary,Master’s degree,Business Analyst,0.0,12499.5
27.0,Male,Japan,Master’s degree,Software Engineer,5.0,54999.5
37.0,Male,Colombia,Doctoral degree,Research Scientist,5.0,2499.5
32.0,Female,India,Master’s degree,Software Engineer,2.0,64999.5
23.0,Male,Brazil,Bachelor’s degree,Data Scientist,5.0,8749.5
27.0,Male,Japan,Master’s degree,Other,0.0,64999.5
37.0,Male,India,Master’s degree,Data Scientist,10.0,54999.5
23.0,Prefer not to say,China,Master’s degree,Data Engineer,2.0,44999.5
23.0,Male,United States of America,Bachelor’s degree,Data Analyst,2.0,84999.5
27.0,Male,India,Bachelor’s degree,Data Scientist,2.0,6249.5
27.0,Male,India,Master’s degree,Business Analyst,5.0,17499.5
32.0,Male,United States of America,I prefer not to answer,Software Engineer,5.0,112499.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,34999.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,8749.5
27.0,Female,Thailand,Master’s degree,Data Scientist,5.0,1499.5
23.0,Male,China,Master’s degree,Research Scientist,5.0,22499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,1499.5
23.0,Prefer not to say,India,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,4499.5
32.0,Male,Sweden,Master’s degree,Software Engineer,20.0,64999.5
27.0,Male,India,Master’s degree,Data Engineer,2.0,54999.5
27.0,Male,Japan,Master’s degree,Other,5.0,8749.5
52.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,5.0,44999.5
27.0,Male,Spain,Master’s degree,Software Engineer,2.0,27499.5
42.0,Female,Australia,Master’s degree,Data Analyst,5.0,74999.5
47.0,Female,Other,Master’s degree,DBA/Database Engineer,5.0,17499.5
23.0,Male,Pakistan,Bachelor’s degree,Data Scientist,5.0,27499.5
27.0,Male,"Iran, Islamic Republic of...",Master’s degree,Software Engineer,2.0,3499.5
27.0,Male,India,Master’s degree,Data Scientist,2.0,8749.5
32.0,Male,Germany,Master’s degree,Other,0.0,112499.5
27.0,Male,India,Bachelor’s degree,Data Engineer,2.0,8749.5
32.0,Male,China,Master’s degree,Data Scientist,20.0,112499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,2.0,137499.5
27.0,Male,India,Professional degree,Data Scientist,2.0,12499.5
23.0,Male,France,Master’s degree,Other,2.0,84999.5
23.0,Male,Spain,Bachelor’s degree,Data Analyst,2.0,54999.5
23.0,Male,Ukraine,Bachelor’s degree,Software Engineer,2.0,27499.5
27.0,Male,Singapore,Doctoral degree,Data Scientist,2.0,74999.5
37.0,Male,Italy,Master’s degree,Business Analyst,5.0,27499.5
27.0,Male,Italy,Master’s degree,Data Scientist,5.0,27499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,74999.5
23.0,Male,Peru,Bachelor’s degree,Data Scientist,2.0,12499.5
42.0,Male,South Korea,Bachelor’s degree,Software Engineer,20.0,84999.5
23.0,Male,India,Master’s degree,Business Analyst,10.0,6249.5
37.0,Male,United States of America,Professional degree,Data Scientist,10.0,174999.5
47.0,Female,United States of America,Doctoral degree,Data Analyst,20.0,8749.5
32.0,Male,Brazil,Doctoral degree,Data Scientist,5.0,44999.5
27.0,Male,Pakistan,Bachelor’s degree,Data Analyst,2.0,6249.5
23.0,Male,United States of America,Master’s degree,Data Scientist,2.0,112499.5
52.0,Male,Greece,Master’s degree,Software Engineer,0.0,400000.0
27.0,Male,Canada,Master’s degree,Data Scientist,5.0,94999.5
37.0,Male,Nigeria,Master’s degree,Data Scientist,5.0,3499.5
27.0,Male,United States of America,Bachelor’s degree,Data Analyst,2.0,74999.5
32.0,Male,Brazil,Bachelor’s degree,Business Analyst,10.0,34999.5
